Building,Horizon_h,datetime,Model,actual_kwh,pred_kwh,abs_error_kwh,week_start,week_end,week_variance_kwh2
U05,4,2024-01-09 02:00:00,ARX_ES,102.75000000002251,78.27502218241513,24.474977817607382,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 03:00:00,ARX_ES,124.7499999999561,72.87181226179223,51.878187738163874,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 04:00:00,ARX_ES,174.0000000001638,79.38831560458755,94.61168439557625,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 05:00:00,ARX_ES,176.99999999983172,88.42340567651158,88.57659432332014,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 06:00:00,ARX_ES,193.5000000000402,93.28778041195247,100.21221958808772,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 07:00:00,ARX_ES,188.0000000000024,112.86266446634755,75.13733553365483,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 08:00:00,ARX_ES,174.0000000000385,155.6056431085771,18.3943568914614,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 09:00:00,ARX_ES,162.0000000000381,139.20332779086215,22.796672209175966,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 10:00:00,ARX_ES,149.166666666626,154.02081896642196,4.854152299795942,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 11:00:00,ARX_ES,154.3333333332732,141.59221934903783,12.74111398423537,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 12:00:00,ARX_ES,152.5000000000469,129.29651232915475,23.203487670892144,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 13:00:00,ARX_ES,142.8999999999751,122.11967081627154,20.78032918370357,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 14:00:00,ARX_ES,136.0999999999146,114.01484279365854,22.085157206256042,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 15:00:00,ARX_ES,115.9500000001356,124.05945632946177,8.109456329326164,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 16:00:00,ARX_ES,85.00000000007279,119.85282552694414,34.85282552687136,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 17:00:00,ARX_ES,74.2499999998944,110.70547091693308,36.45547091703868,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 18:00:00,ARX_ES,66.7500000000078,107.12876585543094,40.37876585542314,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 19:00:00,ARX_ES,43.0000000000561,88.82323531388843,45.823235313832335,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 20:00:00,ARX_ES,46.4999999999129,64.52412818985061,18.024128189937713,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 21:00:00,ARX_ES,53.9999999999443,65.17510351534546,11.175103515401155,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 22:00:00,ARX_ES,54.500000000132296,61.40783703604266,6.907837035910362,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-09 23:00:00,ARX_ES,59.9999999999951,40.13767350685414,19.862326493140955,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-10 00:00:00,ARX_ES,64.4999999999189,54.10759590048692,10.392404099431978,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-10 01:00:00,ARX_ES,67.9999999999987,60.373011640433205,7.626988359565502,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-10 02:00:00,ARX_ES,82.66666666670899,58.096068576628156,24.570598090080836,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 03:00:00,ARMAX_ES,247.6666666667037,194.45740217910972,53.20926448759397,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 04:00:00,ARMAX_ES,329.3333333334001,249.8567085465177,79.47662478688241,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 05:00:00,ARMAX_ES,338.6666666666036,329.16940534291217,9.497261323691419,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 06:00:00,ARMAX_ES,351.9999999998875,338.57235110201066,13.42764889787685,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 07:00:00,ARMAX_ES,345.0000000001427,351.8779467282951,6.877946728152438,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 08:00:00,ARMAX_ES,330.9999999999062,344.69749311619375,13.697493116287546,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 09:00:00,ARMAX_ES,324.083333333351,330.5670600408169,6.483726707465905,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 10:00:00,ARMAX_ES,305.2500000000568,322.98046621658085,17.730466216524064,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 11:00:00,ARMAX_ES,293.33333333333303,304.4497019365605,11.116368603227443,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 12:00:00,ARMAX_ES,297.6666666667169,293.31659157131924,4.350075095397642,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 13:00:00,ARMAX_ES,285.3333333333152,297.94454711846834,12.611213785153154,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 14:00:00,ARMAX_ES,264.16666666663417,285.52576489757894,21.359098230944767,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 15:00:00,ARMAX_ES,233.9999999999973,264.0354834190536,30.035483419056305,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 16:00:00,ARMAX_ES,172.3333333332934,232.5002239528011,60.16689061950768,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 17:00:00,ARMAX_ES,152.1666666666776,170.97693414372003,18.81026747704243,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 18:00:00,ARMAX_ES,140.49999999997178,152.14430650707672,11.644306507104943,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 19:00:00,ARMAX_ES,134.3333333333269,139.91205091476596,5.578717581439065,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 20:00:00,ARMAX_ES,137.333333333415,134.81731524286687,2.5160180905481297,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 21:00:00,ARMAX_ES,138.8333333334168,137.5701636786341,1.2631696547827005,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 22:00:00,ARMAX_ES,145.4999999997941,139.62809006683872,5.87190993295539,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-03 23:00:00,ARMAX_ES,166.0000000000527,145.99379293106207,20.00620706899062,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 00:00:00,ARMAX_ES,162.0000000000763,167.00406322970352,5.0040632296272065,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 01:00:00,ARMAX_ES,160.3333333332157,161.3676030532238,1.0342697200080977,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 02:00:00,ARMAX_ES,191.66666666674809,159.8574114545418,31.809255212206295,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 03:00:00,ARMAX_ES,246.9999999999391,191.05380231256035,55.94619768737874,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 04:00:00,ARMAX_ES,328.0000000000245,247.90967066848015,80.09032933154435,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 05:00:00,ARMAX_ES,335.9999999999923,328.64425428080506,7.355745719187269,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 06:00:00,ARMAX_ES,340.66666666672677,335.0918189580652,5.5748477086615935,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 07:00:00,ARMAX_ES,340.333333333322,341.30227043396576,0.9689371006437568,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 08:00:00,ARMAX_ES,330.9999999999657,339.37748221503546,8.377482215069733,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 09:00:00,ARMAX_ES,307.9999999999758,330.86692076293986,22.86692076296407,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 10:00:00,ARMAX_ES,298.6666666666844,306.4045496634403,7.7378829967559,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 11:00:00,ARMAX_ES,276.9999999999679,298.6030843469901,21.603084347022218,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 12:00:00,ARMAX_ES,282.3333333333811,275.29625478843633,7.037078544944791,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 13:00:00,ARMAX_ES,271.6666666666096,283.09714439646257,11.430477729852953,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 14:00:00,ARMAX_ES,249.3333333333964,270.6859618338018,21.352628500405388,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 15:00:00,ARMAX_ES,225.7500000000041,249.65690008244644,23.90690008244235,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 16:00:00,ARMAX_ES,168.9999999999711,223.64836182172087,54.64836182174977,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 17:00:00,ARMAX_ES,145.250000000102,168.5218486868494,23.271848686747404,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 18:00:00,ARMAX_ES,126.49999999993699,144.3944547113676,17.894454711430598,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 19:00:00,ARMAX_ES,121.16666666666109,126.21372500333354,5.04705833667245,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 20:00:00,ARMAX_ES,131.6666666666393,121.09125766839055,10.575408998248733,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 21:00:00,ARMAX_ES,129.0000000000359,132.121941495185,3.121941495149116,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 22:00:00,ARMAX_ES,141.0000000000479,129.09497021605853,11.905029783989363,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-04 23:00:00,ARMAX_ES,142.9166666666033,142.06194378115978,0.8547228854435218,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 00:00:00,ARMAX_ES,146.41666666663062,141.9580533148255,4.458613351805127,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 01:00:00,ARMAX_ES,146.0000000000318,146.76207358484567,0.7620735848138622,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 02:00:00,ARMAX_ES,171.333333333286,144.93314895334316,26.40018437994283,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 03:00:00,ARMAX_ES,229.333333333332,171.94313441864588,57.390198914686124,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 04:00:00,ARMAX_ES,305.0000000000121,229.13225383103682,75.86774616897529,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 05:00:00,ARMAX_ES,304.0000000000331,306.1744425275478,2.1744425275147137,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 06:00:00,ARMAX_ES,315.3333333333137,302.48927484281614,12.84405849049756,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 07:00:00,ARMAX_ES,296.83333333338703,315.84620246285965,19.01286912947262,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 08:00:00,ARMAX_ES,273.9999999999698,294.58755232178544,20.587552321815622,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 09:00:00,ARMAX_ES,259.499999999937,274.14695861547864,14.646958615541621,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 10:00:00,ARMAX_ES,257.50000000008913,256.8382723730653,0.6617276270238222,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 11:00:00,ARMAX_ES,241.9999999998845,257.96424584167846,15.964245841793968,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 12:00:00,ARMAX_ES,258.00000000001774,240.30665325492032,17.693346745097415,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 13:00:00,ARMAX_ES,275.0000000000403,260.7670767773149,14.23292322272539,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 14:00:00,ARMAX_ES,239.0000000000265,275.4497771818532,36.44977718182673,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 15:00:00,ARMAX_ES,185.9999999999706,239.18314112316784,53.18314112319723,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 16:00:00,ARMAX_ES,121.0000000000857,184.34667104145578,63.34667104137007,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 17:00:00,ARMAX_ES,119.4999999999719,121.36287324163311,1.8628732416612053,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 18:00:00,ARMAX_ES,105.50000000013159,119.97000952041329,14.470009520281693,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 19:00:00,ARMAX_ES,105.9999999998027,105.9734989511152,0.026501048687492812,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 20:00:00,ARMAX_ES,114.4999999999702,106.60689055072692,7.893109449243283,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 21:00:00,ARMAX_ES,128.0000000001351,114.67680947152911,13.323190528605977,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 22:00:00,ARMAX_ES,135.2499999999841,128.6239675337511,6.626032466232999,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-05 23:00:00,ARMAX_ES,134.75000000004212,135.39938581994974,0.6493858199076215,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 00:00:00,ARMAX_ES,143.3333333332624,135.0548686561403,8.278464677122116,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 01:00:00,ARMAX_ES,156.0000000000228,143.33831783930026,12.661682160722535,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 02:00:00,ARMAX_ES,164.66666666658992,155.88938030861806,8.77728635797186,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 03:00:00,ARMAX_ES,178.6666666666994,164.01584392873613,14.650822737963267,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 04:00:00,ARMAX_ES,196.0000000000548,178.28609622025508,17.713903779799722,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 05:00:00,ARMAX_ES,177.3333333333004,195.6499266308355,18.316593297535093,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 06:00:00,ARMAX_ES,214.3333333334247,176.7945244524908,37.538808880933885,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 07:00:00,ARMAX_ES,199.66666666660421,215.1971118181968,15.530445151592573,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 08:00:00,ARMAX_ES,183.9999999999975,197.77941407711725,13.779414077119753,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 09:00:00,ARMAX_ES,170.6666666666292,184.0937600507717,13.427093384142495,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 10:00:00,ARMAX_ES,177.3333333332294,169.14642617277912,8.18690716045029,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 11:00:00,ARMAX_ES,170.0000000000896,177.9576402501188,7.957640250029186,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 12:00:00,ARMAX_ES,159.3333333333291,167.18199222191183,7.848658888582719,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 13:00:00,ARMAX_ES,170.0000000000399,161.0345856495252,8.965414350514692,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 14:00:00,ARMAX_ES,180.33333333332192,172.04273666862895,8.29059666469297,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 15:00:00,ARMAX_ES,146.66666666666382,183.09069721899533,36.424030552331516,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 16:00:00,ARMAX_ES,121.3333333332933,146.63444661519645,25.301113281903156,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 17:00:00,ARMAX_ES,134.8333333334102,122.58633841802761,12.246994915382587,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 18:00:00,ARMAX_ES,143.0000000000681,134.33420293800972,8.665797062058374,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 19:00:00,ARMAX_ES,140.99999999996447,142.38394632500467,1.383946325040199,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 20:00:00,ARMAX_ES,128.9999999998876,138.5758658782663,9.575865878378721,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 21:00:00,ARMAX_ES,130.00000000009928,128.3152682331246,1.6847317669746644,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 22:00:00,ARMAX_ES,134.0000000000092,129.23746156493965,4.762538435069558,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-06 23:00:00,ARMAX_ES,139.4999999998836,134.29427086852948,5.205729131354133,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 00:00:00,ARMAX_ES,157.00000000002402,140.03819282029662,16.9618071797274,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 01:00:00,ARMAX_ES,147.4999999999857,158.92426676799235,11.424266768006646,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 02:00:00,ARMAX_ES,179.5000000000008,148.1766544171546,31.3233455828462,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 03:00:00,ARMAX_ES,164.5000000001273,179.93230148036824,15.432301480240938,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 04:00:00,ARMAX_ES,165.2499999998911,161.4669790433125,3.783020956578582,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 05:00:00,ARMAX_ES,166.49999999997868,167.28541827834061,0.7854182783619308,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 06:00:00,ARMAX_ES,203.0000000000669,165.19994027609408,37.80005972397282,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 07:00:00,ARMAX_ES,187.0000000000073,205.84779881913434,18.847798819127036,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 08:00:00,ARMAX_ES,175.9999999998989,185.24395764807892,9.243957648180015,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 09:00:00,ARMAX_ES,159.5000000000164,176.29257527059875,16.792575270582347,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 10:00:00,ARMAX_ES,158.5000000000445,155.49289075723226,3.0071092428122483,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 11:00:00,ARMAX_ES,149.0000000000257,158.28930260957503,9.289302609549338,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 12:00:00,ARMAX_ES,143.5000000000208,144.7628650344854,1.2628650344645962,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 13:00:00,ARMAX_ES,164.4166666666593,146.14846892057508,18.268197746084212,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 14:00:00,ARMAX_ES,192.0000000000259,166.18221168658474,25.817788313441156,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 15:00:00,ARMAX_ES,144.6666666666622,195.04196826990275,50.37530160324056,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 16:00:00,ARMAX_ES,119.6666666666201,142.13612050323184,22.469453836611734,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 17:00:00,ARMAX_ES,124.6666666666262,122.01100367948278,2.6556629871434154,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 18:00:00,ARMAX_ES,135.66666666665918,121.91127799447952,13.755388672179663,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 19:00:00,ARMAX_ES,135.00000000008862,136.22569211023688,1.225692110148259,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 20:00:00,ARMAX_ES,131.9999999999872,132.2933284931235,0.2933284931363005,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 21:00:00,ARMAX_ES,130.6666666665945,133.50575373336812,2.8390870667736294,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 22:00:00,ARMAX_ES,140.333333333344,128.92314234262642,11.410190990717581,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-07 23:00:00,ARMAX_ES,140.3333333333023,141.3151459554519,0.9818126221495902,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-08 00:00:00,ARMAX_ES,154.3333333334144,138.2301423233281,16.103191010086306,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
U05,4,2024-01-08 01:00:00,ARMAX_ES,190.6666666666687,155.4494059259084,35.21726074076031,2024-01-03 03:00:00,2024-01-10 02:00:00,5501.443
